STOP_SEQUENCE,CUM_TIME,CUM_DIST
32,124,12.975
29,127,13.384
26,130,14.045
25,132,14.207
24,133,14.471
104,0,0
104,1,0.032
104,4,0.032
104,10,0.034
104,13,0.163
103,15,0.476
99,19,1.076
96,22,1.58
93,25,1.943
90,28,2.367
88,31,2.683
86,34,2.902
86,35,2.903
82,37,3.371
81,40,3.558
77,43,4.053
74,46,4.643
71,49,5.057
69,52,5.414
67,54,5.791
67,55,5.855
64,58,6.195
64,61,6.477
62,64,6.637
58,67,7.18
55,70,7.687
52,73,8.249
48,76,8.926
45,79,9.351
42,82,9.773
41,83,9.923
37,85,10.48
34,88,10.757
31,91,11.091
28,94,11.534
26,97,11.97
24,100,12.445
19,104,13.168
17,106,13.457
11,112,14.557
8,115,15.077
6,118,15.484
3,121,16.153
1,122,16.382
119,0,0
119,1,0.025
119,4,0.033
119,7,0.04
119,10,0.05
119,16,0.062
119,18,0.091
119,19,0.096
119,22,0.104
119,25,0.111
119,28,0.133
119,31,0.141
119,33,0.144
119,34,0.25
112,37,0.653
108,40,1.463
103,46,2.689
98,49,3.371
94,52,3.976
91,55,4.331
87,58,4.896
83,61,5.425
81,64,5.687
77,67,6.221
75,70,6.532
72,73,7.016
69,76,7.504
67,80,7.913
65,82,8.229
64,85,8.614
60,88,8.862
55,94,9.724
52,97,10.273
49,100,10.757
47,103,11.159
43,106,11.694
40,109,12.224
35,112,12.767
31,115,13.178
28,118,13.634
26,120,14.269
1,0,0
1,2,0.005
1,5,0.007
1,8,0.008
1,11,0.012
1,14,0.016
1,17,0.019
1,20,0.022
1,23,0.026
1,26,0.028
1,30,0.03
1,32,0.119
2,35,0.362
3,36,0.509
4,38,0.774
7,41,1.339
9,44,1.803
13,47,2.351
14,50,2.672
19,53,3.506
21,56,3.818
24,59,4.315
26,62,4.774
33,67,5.917
36,70,6.164
36,72,6.167
37,73,6.304
42,76,6.929
43,78,7.137
45,79,7.409
47,82,7.712
50,85,8.256
54,87,8.938
54,88,9.09
56,91,9.338
58,94,9.635
60,97,9.901
61,100,9.999
62,103,10.235
64,106,10.466
68,109,11.057
68,110,11.111
69,112,11.263
71,115,11.612
74,118,12.092
79,124,12.805
83,127,13.366
86,130,13.779
90,133,14.31
94,136,14.808
99,139,15.542
103,142,16.127
20,0,0
20,2,0.01
20,5,0.011
20,13,0.013
20,21,0.015
20,22,0.018
22,25,0.287
26,28,1.014
27,29,1.116
31,34,1.968
33,37,2.253
36,40,2.493
42,43,3.283
44,46,3.542
47,49,3.996
50,52,4.542
53,56,5.203
57,58,5.694
59,61,5.989
61,64,6.285
64,67,6.568
67,70,6.952
69,74,7.317
69,76,7.446
71,79,7.865
73,82,8.085
75,85,8.445
83,91,9.547
88,94,10.098
90,97,10.439
93,100,10.906
98,103,11.521
104,106,12.398
105,108,12.621
106,109,12.948
104,0,0
104,1,0.032
104,15,0.1
104,16,0.159
103,17,0.446
100,19,0.998
94,22,1.797
91,25,2.264
90,28,2.404
86,31,2.846
81,36,3.502
80,37,3.681
77,40,4.107
74,43,4.551
70,46,5.098
67,49,5.738
64,51,6.268
61,54,6.538
59,57,6.836
56,60,7.225
54,63,7.609
53,67,7.855
49,69,8.456
46,72,9
44,75,9.363
41,77,9.678
40,78,9.892
34,81,10.505
31,84,10.843
26,90,11.842
26,92,11.917
19,98,12.952
17,99,13.32
14,102,13.803
11,105,14.458
8,108,14.875
3,114,15.843
1,115,16.131
43,0,0
48,3,0.682
53,6,1.567
53,7,1.658
56,9,1.998
60,12,2.599
1,0,0
1,3,0.003
1,6,0.005
1,9,0.007
1,12,0.009
1,15,0.012
1,18,0.013
1,21,0.018
1,23,0.02
1,24,0.023
2,27,0.21
3,29,0.377
4,30,0.636
7,33,1.261
16,39,2.895
21,42,3.762
27,44,4.664
31,48,5.5
37,51,6.076
43,53,6.881
45,54,7.166
52,57,8.238
63,0,0
61,1,0.241
58,4,0.533
58,7,0.576
53,10,1.223
53,11,1.477
51,13,1.74
48,16,2.27
41,20,3.284
37,22,3.816
33,25,4.175
26,28,5.456
19,32,6.593
16,34,7.164
7,40,8.62
2,43,9.723
119,0,0
119,2,0.002
119,5,0.031
119,8,0.039
119,17,0.041
119,20,0.043
119,23,0.045
119,26,0.066
119,29,0.085
119,31,0.242
113,32,0.351
112,35,0.637
108,38,1.415
105,41,2.071
103,42,2.585
102,44,2.811
98,47,3.428
97,49,3.585
92,53,4.143
89,56,4.723
86,59,5.02
81,62,5.689
76,65,6.355
72,68,6.946
70,71,7.259
68,74,7.872
65,76,8.197
64,79,8.581
61,82,8.796
57,85,9.255
55,88,9.616
54,91,9.861
52,94,10.273
48,97,10.917
45,100,11.341
41,104,11.906
36,106,12.552
33,109,12.84
30,112,13.309
28,115,13.589
26,118,14.077
25,119,14.231
24,121,14.49
1,0,0
1,1,0.057
1,4,0.059
1,7,0.061
1,13,0.064
1,19,0.066
1,20,0.069
1,22,0.069
1,25,0.125
3,28,0.395
8,34,1.579
13,37,2.211
16,40,2.823
20,43,3.488
26,50,4.656
31,55,5.433
33,58,5.763
36,61,6.03
41,64,6.662
43,65,6.958
45,67,7.237
49,70,7.898
53,73,8.61
53,75,8.731
54,76,8.868
57,79,9.302
60,82,9.667
62,85,9.995
67,91,10.568
69,94,10.934
70,97,11.302
73,100,11.639
75,103,12.029
79,105,12.529
83,108,13.128
85,111,13.402
88,114,13.741
89,116,13.844
90,117,14.02
93,120,14.477
95,123,14.805
97,125,14.997
98,126,15.148
102,129,15.798
20,0,0
20,1,0.008
20,7,0.01
20,13,0.011
20,16,0.013
20,19,0.017
21,22,0.139
26,25,0.951
27,27,1.138
28,28,1.405
29,31,1.667
31,34,1.966
35,37,2.401
40,40,2.914
42,43,3.328
43,44,3.426
46,46,3.786
49,49,4.426
52,52,4.853
53,54,5.201
54,55,5.334
57,58,5.755
60,61,6.132
61,64,6.254
63,67,6.543
66,70,6.94
69,73,7.381
70,76,7.76
74,79,8.217
77,82,8.844
81,85,9.333
82,88,9.433
86,91,9.91
90,94,10.439
92,97,10.816
100,103,11.807
104,107,12.611
106,109,13.112
110,112,14.07
117,117,14.967
104,0,0
104,6,0.002
104,10,0.099
103,12,0.474
98,15,1.231
94,18,1.782
91,21,2.163
87,24,2.707
81,29,3.455
80,30,3.676
75,33,4.308
72,36,4.787
70,39,5.082
68,42,5.508
67,44,5.748
65,45,6.018
64,48,6.41
62,51,6.596
58,54,7.041
56,57,7.493
54,60,7.756
52,63,8.136
49,66,8.609
45,69,9.259
41,73,9.831
39,75,10.141
34,78,10.65
31,81,10.936
28,84,11.471
26,87,11.908
26,89,12.109
19,95,13.091
14,99,13.968
11,102,14.502
8,105,15.023
4,108,15.84
2,111,16.274
1,0,0
119,0,0
119,32,0.15
119,33,0.238
110,36,0.789
107,39,1.624
104,42,2.292
103,43,2.462
98,45,3.217
94,48,3.863
90,51,4.332
87,54,4.703
83,57,5.214
81,58,5.483
80,59,5.692
78,62,5.897
74,65,6.519
70,68,7.068
68,71,7.56
67,74,7.786
64,77,8.14
62,80,8.409
59,83,8.765
56,86,9.247
53,89,9.619
53,90,9.813
50,92,10.291
46,95,10.911
42,98,11.46
41,100,11.623
39,101,11.945
35,104,12.401
31,107,12.777
29,110,13.159
27,113,13.692
26,115,13.949
21,119,14.64
104,0,0
104,3,0.002
104,8,0.004
104,9,0.081
103,12,0.353
99,14,0.963
95,17,1.635
90,20,2.224
87,23,2.616
82,26,3.244
81,27,3.394
79,29,3.775
75,33,4.267
72,35,4.753
69,38,5.225
68,41,5.448
68,42,5.646
64,44,6.078
62,47,6.376
61,50,6.514
56,56,7.277
53,59,7.569
53,61,7.788
52,62,7.948
48,65,8.601
45,68,9.017
41,72,9.567
37,74,10.111
34,77,10.417
31,80,10.76
28,83,11.218
26,86,11.609
26,87,11.857
24,89,12.123
19,93,12.843
11,100,14.243
8,103,14.758
5,106,15.384
1,110,15.996
1,0,0
1,3,0.002
1,5,0.005
1,6,0.008
1,9,0.136
2,10,0.253
2,12,0.4
5,15,0.877
7,17,1.537
10,20,1.842
13,23,2.448
17,26,3.167
21,30,3.808
25,32,4.399
27,35,4.799
28,38,5.145
30,41,5.482
33,44,5.936
38,47,6.441
42,50,7.018
43,51,7.159
47,56,7.736
50,59,8.28
53,62,8.944
58,68,9.553
61,71,9.938
64,74,10.233
67,77,10.678
69,79,11.078
69,80,11.13
71,83,11.506
74,86,11.982
77,89,12.496
80,92,12.892
83,94,13.285
84,95,13.464
90,98,14.088
93,101,14.642
98,104,15.192
104,107,16.221
20,0,0
20,3,0.024
21,5,0.24
25,7,0.739
26,9,0.987
26,11,1.113
28,12,1.408
29,15,1.696
31,18,2.005
35,21,2.43
40,24,3.009
43,27,3.471
47,30,4.008
48,32,4.197
48,33,4.287
50,36,4.613
54,39,5.282
59,45,6.021
61,48,6.275
64,51,6.616
69,57,7.433
72,60,7.991
75,63,8.515
79,66,8.945
80,69,9.138
84,72,9.701
87,75,10.102
91,78,10.677
94,81,11.05
98,84,11.552
103,87,12.315
104,89,12.68
114,96,14.771
119,0,0
119,1,0.053
119,2,0.055
119,4,0.065
119,7,0.067
119,10,0.073
119,13,0.087
119,16,0.104
119,19,0.106
119,22,0.117
119,25,0.127
119,26,0.136
119,27,0.137
119,28,0.141
119,31,0.154
119,32,0.301
113,34,0.503
109,37,1.356
106,40,1.919
103,43,2.727
98,45,3.498
93,48,4.11
84,54,5.284
83,57,5.498
81,60,5.724
76,63,6.424
72,66,6.988
69,69,7.458
69,72,7.562
67,74,7.92
64,78,8.626
61,81,8.848
57,84,9.35
56,87,9.6
54,90,9.782
53,93,10.028
52,94,10.172
48,96,10.942
44,99,11.611
43,102,11.689
41,103,11.936
37,105,12.458
33,108,12.884
31,111,13.234
28,114,13.629
26,117,14.132
26,119,14.298
24,120,14.535
20,0,0
20,1,0.013
20,3,0.013
20,6,0.015
20,9,0.017
20,12,0.019
20,15,0.021
20,18,0.024
20,20,0.027
20,21,0.064
21,23,0.209
21,24,0.279
26,27,1.084
28,30,1.482
30,33,1.922
33,36,2.316
36,39,2.543
39,42,2.965
43,46,3.529
45,48,3.819
48,51,4.301
51,54,4.87
54,57,5.376
56,60,5.691
59,63,6.086
62,66,6.514
64,69,6.748
66,72,7.056
68,75,7.335
68,76,7.455
69,78,7.555
71,81,7.928
74,84,8.398
77,87,8.914
81,90,9.374
83,91,9.655
84,93,9.832
87,96,10.237
95,102,11.163
99,105,11.867
103,108,12.384
105,109,12.796
107,111,13.41
112,114,14.445
116,117,15.164
1,0,0
1,3,0
1,6,0.002
1,12,0.004
1,21,0.055
2,22,0.248
3,24,0.416
4,27,0.672
7,30,1.304
10,33,1.795
12,36,2.177
16,40,2.904
16,42,2.919
21,45,3.743
25,48,4.293
27,50,4.692
28,54,5.056
31,57,5.542
34,60,5.868
38,62,6.238
43,66,6.997
46,68,7.482
50,71,8.085
54,74,8.833
56,77,9.131
58,80,9.469
62,83,9.934
64,86,10.224
67,89,10.561
68,92,10.809
68,95,10.809
68,98,10.81
69,100,10.935
69,101,11.059
72,104,11.593
75,107,12.046
78,110,12.517
82,113,13.019
83,114,13.116
85,116,13.411
90,119,14.028
93,122,14.515
98,125,15.069
104,128,16.089
104,0,0
104,1,0.033
104,4,0.034
104,7,0.036
104,10,0.038
104,13,0.04
104,16,0.141
103,18,0.415
98,22,1.328
93,25,1.884
90,28,2.381
85,30,2.978
81,34,3.497
77,36,4.024
75,39,4.446
71,42,5.014
69,45,5.357
67,47,5.709
66,48,5.922
64,51,6.408
61,54,6.633
58,57,7.022
56,60,7.285
54,63,7.642
52,66,8.085
48,69,8.697
45,72,9.134
41,75,9.69
36,78,10.351
33,81,10.613
31,84,10.917
28,87,11.377
26,90,11.906
25,91,12.081
22,93,12.477
19,96,13.024
7,105,15.095
4,108,15.748
119,0,0
119,3,0.016
119,5,0.056
119,8,0.078
119,11,0.086
119,14,0.092
119,17,0.101
119,20,0.105
119,23,0.111
119,26,0.115
119,27,0.123
119,29,0.131
119,32,0.207
112,35,0.592
109,38,1.203
105,41,2.197
103,43,2.581
101,44,2.992
97,47,3.616
92,50,4.168
90,53,4.612
86,56,5.014
81,59,5.652
77,62,6.186
75,65,6.609
72,68,7.01
68,71,7.617
67,73,7.858
67,74,7.941
64,77,8.469
62,80,8.666
59,83,8.997
56,86,9.388
54,89,9.715
52,92,10.133
49,95,10.693
46,97,11.199
43,100,11.701
41,102,11.908
39,103,12.211
34,106,12.745
31,109,13.036
28,112,13.562
27,115,13.8
26,117,14.196
20,122,15.044
1,0,0
1,2,0.003
1,8,0.005
1,11,0.007
1,17,0.009
1,19,0.062
1,22,0.173
2,23,0.284
3,26,0.457
8,31,1.623
11,34,2.096
14,38,2.566
18,40,3.249
20,43,3.617
25,46,4.333
27,49,4.804
28,52,5.093
32,55,5.788
39,61,6.461
42,64,6.824
44,67,7.158
48,70,7.78
51,73,8.342
53,76,8.755
56,79,9.101
57,81,9.354
57,82,9.356
59,85,9.618
62,88,9.989
65,91,10.381
68,94,10.918
70,97,11.32
72,100,11.597
75,103,12.06
78,106,12.551
80,109,12.768
82,112,13.066
86,115,13.577
90,118,14.073
93,121,14.561
98,123,15.122
103,126,15.904
20,0,0
20,2,0.002
20,20,0.042
21,22,0.194
26,26,1.062
29,29,1.678
31,32,2.021
34,35,2.362
39,38,2.874
41,41,3.127
44,44,3.612
47,47,4.019
50,50,4.532
53,54,5.238
55,56,5.464
58,59,5.965
60,62,6.22
63,65,6.593
64,68,6.78
69,71,7.504
70,74,7.89
74,77,8.323
77,79,8.875
80,82,9.258
83,85,9.7
87,88,10.215
91,91,10.704
94,94,11.135
99,97,11.858
101,100,12.147
104,103,12.794
107,106,13.446
111,109,14.384
117,112,15.213
104,0,0
104,2,0.003
104,5,0.005
104,8,0.008
104,11,0.011
103,14,0.244
97,17,1.215
91,20,1.877
86,23,2.612
82,26,3.094
81,28,3.248
80,29,3.417
75,32,4.065
72,35,4.603
69,38,5.206
67,39,5.477
65,41,5.86
64,44,6.148
61,47,6.375
58,50,6.783
56,53,7.165
53,56,7.567
52,57,7.687
50,59,8.124
48,62,8.483
45,64,8.984
41,67,9.487
36,70,10.138
32,73,10.455
29,76,10.984
27,79,11.351
26,82,11.773
19,86,12.755
16,88,13.3
10,94,14.406
6,97,15.014
4,100,15.555
2,102,15.947
119,0,0
119,2,0.065
119,3,0.076
119,6,0.095
119,9,0.103
119,12,0.11
119,15,0.116
119,18,0.123
119,21,0.125
119,24,0.137
119,27,0.157
119,30,0.169
119,33,0.192
119,34,0.202
119,37,0.322
112,39,0.705
108,42,1.492
105,45,2.223
103,48,2.742
98,51,3.52
95,54,3.916
91,57,4.407
87,60,4.941
83,63,5.459
81,65,5.733
80,66,6.012
75,69,6.589
72,72,7.072
70,75,7.472
67,78,7.992
64,81,8.412
62,84,8.69
59,87,9.026
56,90,9.543
54,93,9.852
53,94,10.096
50,96,10.611
47,99,11.136
43,102,11.631
41,104,11.905
40,105,12.074
37,108,12.512
33,111,12.861
30,114,13.331
28,116,13.665
26,120,14.247
21,122,14.852
20,0,0
20,2,0.011
20,5,0.011
20,26,0.011
20,28,0.011
20,29,0.038
21,31,0.221
24,32,0.666
27,35,1.162
28,38,1.513
31,40,2.011
34,43,2.322
38,46,2.759
43,49,3.46
45,52,3.761
49,55,4.376
53,58,5.028
56,61,5.544
59,64,6.044
63,67,6.492
65,70,6.795
68,73,7.21
69,76,7.354
71,79,7.814
75,82,8.443
79,85,9.03
82,88,9.467
86,91,9.942
90,94,10.438
93,97,10.902
101,103,11.992
104,106,12.519
104,107,12.616
107,109,13.265
110,112,14.018
116,115,15.017
118,116,15.287
1,0,0
1,9,0.071
1,12,0.073
1,19,0.075
1,21,0.08
2,24,0.269
3,25,0.436
21,44,3.726
24,48,4.246
27,51,4.706
27,54,4.937
33,60,5.85
36,63,6.087
41,66,6.735
43,68,7.02
45,69,7.282
48,72,7.73
52,75,8.492
53,78,8.768
56,81,9.178
59,84,9.572
61,87,9.812
64,90,10.08
67,93,10.512
69,95,10.892
69,96,10.98
71,99,11.423
74,101,11.768
75,104,12.011
79,107,12.51
83,112,13.103
89,116,13.826
91,119,14.207
98,125,15.055
102,128,15.706
104,131,16.206
108,134,17.069
113,137,18.055
104,0,0
104,1,0.028
104,2,0.03
104,5,0.033
104,10,0.034
104,13,0.039
104,18,0.041
104,20,0.137
103,22,0.408
95,25,1.639
91,28,2.127
86,31,2.815
83,34,3.275
81,36,3.481
79,37,3.865
75,40,4.348
71,43,4.97
70,46,5.192
68,49,5.672
68,50,5.812
65,52,6.123
64,55,6.495
61,58,6.723
58,61,7.134
56,64,7.517
53,67,7.861
52,68,8.044
50,70,8.529
47,73,9.072
44,76,9.45
40,79,10.038
35,82,10.598
32,85,10.891
29,88,11.374
26,91,12.02
26,94,12.159
21,97,12.761
19,100,13.135
13,106,14.187
10,109,14.795
7,112,15.265
3,115,16.21
1,116,16.47
20,0,0
20,1,0
20,4,0.003
20,7,0.005
20,10,0.006
20,13,0.009
20,16,0.013
20,17,0.015
20,24,0.018
20,27,0.044
21,29,0.209
24,30,0.615
26,35,1.139
27,36,1.298
29,39,1.737
31,42,2.068
35,45,2.42
39,48,2.901
43,52,3.488
46,54,3.898
49,57,4.359
51,60,4.788
53,62,5.263
55,63,5.47
57,66,5.872
59,69,6.161
62,72,6.53
64,75,6.735
67,78,7.096
69,81,7.518
70,84,7.897
72,87,8.173
75,90,8.668
80,96,9.341
82,99,9.646
83,100,9.756
84,102,9.904
87,105,10.311
90,108,10.623
92,111,10.948
95,114,11.357
101,117,12.213
103,120,12.508
105,123,13.073
111,126,14.407
117,129,15.302
119,0,0
119,3,0.018
119,6,0.031
119,8,0.041
119,11,0.056
119,14,0.065
119,17,0.081
119,20,0.089
119,23,0.097
119,26,0.105
119,29,0.113
119,32,0.121
119,35,0.244
112,38,0.665
108,41,1.451
104,44,2.41
103,45,2.566
101,47,2.916
98,50,3.519
92,53,4.096
90,56,4.471
86,59,4.958
83,62,5.418
81,64,5.62
79,65,5.909
75,68,6.48
71,71,7.095
68,74,7.61
67,75,7.899
64,77,8.272
64,80,8.274
62,83,8.56
59,86,8.922
56,89,9.466
52,92,9.996
48,95,10.647
45,98,11.299
41,101,11.751
36,104,12.411
32,107,12.731
28,113,13.392
26,116,13.901
25,117,14.053
21,119,14.64
18,122,15.159
13,125,16.107
8,128,16.854
5,131,17.57
2,134,18.169
104,0,0
104,1,0.025
104,2,0.028
104,6,0.029
104,14,0.029
104,17,0.104
94,23,1.649
90,26,2.168
87,29,2.53
86,31,2.688
85,32,2.819
81,35,3.329
77,38,3.826
75,41,4.24
71,44,4.858
69,47,5.194
67,49,5.566
65,50,5.944
62,53,6.257
59,56,6.607
57,59,6.833
56,62,7.163
52,64,7.725
49,67,8.252
46,70,8.78
41,73,9.474
34,76,10.281
31,79,10.566
28,85,11.113
25,88,11.794
19,91,12.704
13,97,13.847
9,100,14.506
1,106,15.865
1,108,16.045
1,0,0
1,2,0.109
1,3,0.111
1,4,0.115
9,28,1.457
12,29,1.872
14,32,2.278
17,35,2.856
20,38,3.322
21,40,3.452
21,41,3.57
25,44,4.077
27,46,4.43
28,47,4.694
30,50,5.143
33,53,5.575
38,56,6.088
40,59,6.304
42,62,6.707
43,63,6.776
45,65,7.062
48,68,7.601
52,71,8.245
56,74,8.841
59,77,9.33
63,80,9.846
66,83,10.191
68,86,10.57
69,88,10.719
69,89,10.813
72,92,11.35
76,95,11.922
79,98,12.334
82,101,12.794
83,102,12.892
87,104,13.467
90,107,13.802
93,110,14.294
98,113,14.839
103,116,15.608
105,119,16.005
113,125,17.818
119,0,0
119,1,0.018
119,4,0.027
119,7,0.049
119,10,0.054
119,13,0.077
119,16,0.139
119,19,0.147
119,22,0.165
119,25,0.192
119,28,0.207
119,31,0.228
119,34,0.247
119,37,0.264
119,38,0.386
113,40,0.671
108,43,1.658
105,46,2.381
103,48,2.761
102,49,3.008
98,52,3.634
94,55,4.191
90,58,4.695
87,61,5.073
82,64,5.67
81,65,5.838
78,67,6.229
74,70,6.83
72,73,7.219
69,76,7.697
67,79,8.135
64,82,8.591
62,85,8.804
59,88,9.222
56,91,9.708
54,94,9.975
50,97,10.689
47,100,11.228
42,103,11.916
41,104,12.034
38,106,12.518
34,108,12.91
31,111,13.209
28,114,13.767
26,117,14.146
26,119,14.33
24,120,14.563
19,123,15.341
16,126,15.938
13,129,16.491
8,132,17.194
4,135,18.061
2,137,18.516
1,0,0
1,5,0.002
1,8,0.004
1,17,0.006
1,20,0.008
1,23,0.024
2,26,0.311
4,29,0.622
7,32,1.331
10,35,1.812
13,38,2.28
16,41,2.862
20,44,3.624
21,45,3.769
25,47,4.342
26,49,4.676
26,50,4.706
27,53,4.965
29,56,5.273
33,59,5.853
37,62,6.207
41,65,6.7
43,67,7.031
44,68,7.172
48,71,7.766
51,74,8.367
53,76,8.812
55,77,9.025
57,80,9.425
60,83,9.798
61,86,9.953
64,89,10.246
67,92,10.715
69,93,11.095
69,94,11.257
73,97,11.805
76,100,12.346
80,103,12.772
83,106,13.299
90,109,14.199
94,112,14.681
105,119,16.372
108,121,17.222
112,124,18.075
117,127,18.786
104,0,0
104,3,0.002
104,5,0.004
104,6,0.006
104,9,0.011
104,12,0.013
104,13,0.106
103,16,0.382
94,21,1.771
91,24,2.165
88,27,2.618
84,30,3.063
80,33,3.581
76,36,4.109
73,39,4.648
70,42,5.027
67,46,5.678
65,48,5.985
64,51,6.368
59,54,6.774
57,57,7.125
54,60,7.5
53,62,7.87
50,63,8.274
48,66,8.713
45,69,9.109
41,72,9.673
37,75,10.256
33,78,10.542
31,81,10.861
28,84,11.368
25,87,12.014
21,90,12.649
19,92,12.96
10,99,14.607
7,102,15.058
4,105,15.684
119,0,0
119,10,0
119,25,0.032
110,28,0.689
105,31,1.822
103,34,2.359
94,40,3.744
90,43,4.244
90,46,4.327
82,49,5.215
77,52,5.996
72,55,6.706
69,58,7.222
67,61,7.617
64,63,8.053
62,66,8.322
59,69,8.727
58,71,8.855
58,72,8.859
56,75,9.148
52,79,9.715
49,81,10.339
46,84,10.756
41,88,11.476
36,90,12.122
36,92,12.124
34,93,12.28
30,96,12.815
26,99,13.575
26,102,13.671
20,105,14.572
19,107,14.723
16,108,15.295
11,111,16.09
6,114,16.97
1,118,17.853
20,0,0
20,1,0.003
20,13,0.004
20,18,0.006
20,19,0.006
20,22,0.014
21,24,0.141
21,25,0.141
24,28,0.654
26,31,1.068
28,34,1.358
30,37,1.746
31,40,1.965
35,43,2.372
41,46,3.053
43,47,3.394
45,49,3.664
48,52,4.156
52,55,4.788
53,57,5.145
56,58,5.449
59,61,5.975
61,64,6.214
64,67,6.497
65,70,6.774
68,73,7.257
68,74,7.314
70,76,7.69
74,79,8.171
75,82,8.434
79,85,8.932
82,88,9.431
83,89,9.534
86,91,9.95
90,94,10.427
93,97,10.894
96,100,11.265
104,106,12.552
104,107,12.587
106,109,13.18
109,112,13.876
113,114,14.616
115,115,14.852
119,0,0
119,1,0.028
119,3,0.045
119,6,0.047
119,9,0.049
119,16,0.052
119,18,0.054
119,20,0.162
119,21,0.269
109,24,0.95
107,27,1.595
103,30,2.449
98,33,3.313
95,36,3.769
92,39,4.087
89,42,4.633
86,45,4.95
82,48,5.474
78,51,6.019
74,54,6.598
71,57,7.118
67,60,7.775
62,66,8.491
59,69,8.838
56,72,9.357
53,75,9.882
50,78,10.348
47,81,10.87
45,84,11.195
41,87,11.68
38,90,12.187
33,93,12.67
30,96,13.131
27,99,13.721
26,100,14.076
19,104,15.053
18,105,15.189
7,113,17.158
5,116,17.608
2,119,18.218
1,120,18.331
9,0,0
17,6,1.311
20,9,1.863
20,12,1.863
20,15,1.865
21,16,1.987
26,22,2.962
29,27,3.463
31,30,3.731
31,33,3.852
34,36,4.144
37,39,4.397
42,42,5.031
43,43,5.229
46,45,5.623
50,48,6.331
54,51,7.11
55,52,7.244
55,54,7.248
57,57,7.632
59,60,7.921
61,63,8.124
63,66,8.439
67,68,8.832
69,70,9.257
69,71,9.384
72,74,9.857
75,77,10.271
77,80,10.729
79,83,10.865
81,86,11.137
83,89,11.452
86,91,11.86
87,92,12.017
91,95,12.582
94,98,12.939
99,101,13.726
105,105,14.634
108,107,15.484
114,110,16.564
117,113,17.057
1,0,0
1,16,0
1,18,0.008
2,21,0.215
4,24,0.62
7,27,1.248
13,33,2.241
20,39,3.537
21,40,3.663
24,42,4.123
27,45,4.669
29,48,5.201
33,51,5.775
38,54,6.267
40,57,6.534
43,60,7.032
46,63,7.457
52,66,8.357
53,69,8.653
53,71,8.769
55,72,8.96
58,75,9.509
59,76,9.665
60,78,9.799
63,81,10.153
68,84,10.855
69,87,11.068
79,93,12.55
83,96,13.188
88,98,13.775
92,101,14.405
104,110,16.122
105,111,16.246
108,113,17.14
114,116,18.219
119,0,0
119,5,0.008
119,8,0.021
119,11,0.039
119,14,0.051
119,17,0.059
119,19,0.18
119,20,0.277
112,23,0.613
108,26,1.388
104,28,2.377
103,29,2.544
100,31,3.02
92,37,4.126
87,40,4.786
83,44,5.375
81,45,5.59
79,46,5.96
75,49,6.437
72,52,6.929
69,55,7.457
68,58,7.808
62,61,8.52
59,64,8.878
56,67,9.393
53,70,9.741
50,73,10.433
46,76,11.092
41,79,11.729
37,82,12.302
32,85,12.747
30,88,13.106
28,91,13.474
25,94,14.135
21,97,14.779
19,98,15.006
15,100,15.723
11,103,16.424
7,106,17.117
2,110,18.159
1,0,0
1,1,0.002
1,4,0.004
1,7,0.006
1,10,0.008
1,13,0.009
1,15,0.011
1,18,0.013
1,21,0.13
1,24,0.134
1,27,0.136
1,31,0.227
3,35,0.407
8,39,1.453
10,42,1.857
14,45,2.515
16,48,2.881
20,51,3.57
21,52,3.701
22,54,3.925
27,58,4.678
27,59,4.798
27,60,4.863
31,63,5.523
34,66,5.872
39,69,6.355
42,72,6.853
43,73,6.952
45,75,7.23
50,78,8.072
54,81,8.773
57,84,9.313
61,87,9.784
67,93,10.506
69,94,10.856
69,96,11.004
71,97,11.316
71,99,11.32
74,102,11.716
77,105,12.239
80,108,12.66
84,111,13.172
91,114,14.127
95,117,14.625
105,122,16.211
116,129,18.589
119,0,0
119,2,0.012
119,5,0.052
119,8,0.091
119,9,0.1
119,11,0.12
119,14,0.126
119,17,0.136
119,20,0.138
119,23,0.14
119,25,0.146
119,28,0.166
119,32,0.176
119,35,0.254
113,37,0.603
108,40,1.48
103,44,2.623
99,47,3.317
94,49,4.028
92,52,4.318
87,55,4.975
83,58,5.531
81,60,5.776
79,61,6.145
75,64,6.637
72,67,7.123
69,70,7.646
67,72,8.018
64,73,8.496
62,76,8.728
59,79,9.084
56,82,9.629
52,85,10.15
48,88,10.88
44,91,11.544
41,93,11.905
40,94,12.148
35,97,12.678
32,100,12.979
30,103,13.343
26,106,14.079
25,107,14.258
21,109,14.889
19,111,15.189
7,118,17.349
3,121,18.137
1,122,18.421
1,123,18.527
1,0,0
1,30,0.099
3,33,0.303
11,41,1.895
14,45,2.412
18,47,3.199
22,50,3.716
26,53,4.515
29,56,5.092
31,59,5.45
35,62,5.875
42,65,6.754
46,68,7.269
50,71,7.92
53,74,8.512
53,75,8.618
56,77,8.998
59,80,9.437
62,83,9.792
64,86,9.961
68,89,10.757
69,92,10.893
72,95,11.434
76,98,12.012
82,101,12.844
83,102,12.943
88,104,13.552
92,107,14.222
97,110,14.786
102,113,15.549
113,119,17.835
113,121,18.348
119,0,0
119,4,0.013
119,7,0.024
119,10,0.029
119,13,0.037
119,16,0.058
119,19,0.064
119,22,0.068
119,25,0.069
119,26,0.076
119,28,0.283
110,31,0.926
105,34,2.145
103,36,2.494
99,37,3.151
93,40,3.934
86,43,4.859
83,46,5.327
