STOP_SEQUENCE,CUM_TIME,CUM_DIST
42,22,3.234
43,23,3.358
47,25,3.945
50,28,4.495
53,31,5.15
57,34,5.608
59,37,5.944
63,40,6.418
66,43,6.794
69,46,7.211
69,0,0
68,1,0.104
66,4,0.461
61,7,0.947
61,10,1.125
58,13,1.552
56,16,1.917
54,19,2.179
50,22,2.929
47,24,3.429
43,27,3.974
41,29,4.244
39,30,4.591
35,33,5.017
33,36,5.236
30,39,5.681
28,42,6.051
26,45,6.609
21,48,7.232
20,51,7.464
20,0,0
21,1,0.137
23,3,0.479
26,6,1.001
27,7,1.112
29,9,1.592
31,12,1.955
33,15,2.252
38,18,2.737
43,21,3.46
45,24,3.769
49,27,4.458
53,30,5.119
56,33,5.517
58,36,5.948
61,39,6.383
65,42,6.752
68,45,7.269
69,47,7.432
69,0,0
67,2,0.335
64,5,0.8
61,8,1.102
57,11,1.611
55,14,2.03
53,17,2.49
50,19,2.929
47,22,3.431
44,25,3.961
41,27,4.294
39,28,4.618
34,31,5.122
31,34,5.476
28,37,5.95
26,40,6.485
26,43,6.571
20,47,7.429
20,0,0
21,6,0.119
25,9,0.733
26,12,1.071
27,15,1.324
30,18,1.816
33,21,2.244
38,24,2.729
43,27,3.473
48,30,4.169
52,33,4.824
53,34,5.235
55,36,5.484
57,39,5.812
60,42,6.168
63,45,6.561
64,48,6.738
67,51,7.155
70,54,7.845
74,57,8.308
78,60,8.968
83,63,9.647
86,65,10.09
90,68,10.532
93,71,11.007
98,74,11.563
103,77,12.447
104,79,12.738
113,86,14.62
119,89,14.971
119,0,0
111,3,0.482
108,6,1.085
105,9,1.88
101,12,2.59
97,15,3.243
92,18,3.81
89,21,4.387
84,24,4.916
81,26,5.279
80,27,5.475
75,30,6.144
72,33,6.628
69,36,7.159
67,38,7.519
61,42,8.222
59,45,8.601
54,51,9.299
52,52,9.733
50,54,10.168
47,57,10.699
41,60,11.509
38,63,12.001
33,66,12.489
29,69,13.07
26,72,13.695
26,73,13.877
24,75,14.164
19,78,14.929
14,81,15.798
4,87,17.603
1,89,18.061
119,0,0
113,1,0.151
109,4,0.899
106,7,1.633
102,10,2.529
98,13,3.168
93,16,3.752
89,19,4.374
84,22,5.017
81,24,5.352
79,25,5.636
75,28,6.206
71,31,6.842
68,34,7.425
67,35,7.584
65,37,7.878
64,38,7.998
62,41,8.284
60,43,8.489
57,46,8.877
56,49,9.192
53,52,9.692
28,70,12.973
25,73,13.716
20,76,14.503
19,78,14.592
18,79,14.774
14,82,15.581
9,85,16.376
5,88,17.113
2,91,17.748
1,92,17.936
1,0,0
2,3,0.258
8,9,1.57
16,15,2.877
21,18,3.684
26,21,4.563
27,23,4.676
28,24,5.021
31,27,5.515
35,30,5.965
40,33,6.497
42,36,6.882
47,39,7.554
49,42,7.952
52,45,8.377
53,46,8.712
55,48,8.977
56,51,9.273
59,54,9.681
63,57,10.144
66,60,10.496
69,63,11.05
71,66,11.412
75,69,12.042
78,72,12.555
81,75,12.935
84,78,13.319
86,80,13.566
86,81,13.58
90,84,14.051
93,86,14.502
95,89,14.811
104,95,16.276
104,96,16.346
115,101,18.518
119,103,18.78
119,0,0
109,3,0.712
105,6,1.834
102,10,2.508
98,12,3.088
94,16,3.622
94,17,3.65
93,18,3.835
90,21,4.331
86,24,4.841
82,27,5.286
81,29,5.455
79,30,5.802
76,33,6.172
73,36,6.628
70,39,7.04
69,42,7.34
67,43,7.693
65,45,8.084
61,48,8.382
61,51,8.569
58,54,8.969
56,57,9.38
55,60,9.521
52,62,10.014
52,63,10.127
49,66,10.568
45,69,11.217
41,72,11.787
38,75,12.252
33,78,12.757
31,81,13.073
28,84,13.531
26,87,14.169
21,89,14.86
11,98,16.58
7,104,17.275
1,111,18.223
1,0,0
2,4,0.198
6,9,1.013
8,12,1.469
10,15,1.755
13,18,2.185
16,21,2.716
20,24,3.479
21,25,3.571
22,27,3.733
27,30,4.613
28,33,4.868
30,36,5.32
34,39,5.742
38,42,6.149
42,45,6.773
46,48,7.327
50,51,7.971
54,54,8.709
56,57,9.045
59,60,9.438
62,63,9.836
64,66,10.06
69,69,10.906
71,72,11.317
75,74,11.969
79,77,12.483
84,80,13.236
90,83,13.913
91,86,14.18
94,89,14.573
101,92,15.56
104,94,16.241
108,98,17.148
114,101,18.187
119,103,18.489
119,0,0
110,3,0.596
108,5,1.091
108,6,1.106
104,8,2.063
104,9,2.065
103,12,2.347
99,15,2.835
94,18,3.625
88,21,4.399
81,24,5.244
78,27,5.644
75,30,6.097
72,33,6.584
69,36,7.203
67,37,7.475
65,39,7.763
64,42,8.156
60,45,8.453
57,48,8.88
56,50,9.132
52,53,9.684
48,56,10.417
46,58,10.699
45,59,10.842
42,62,11.272
38,65,11.916
33,68,12.337
30,71,12.857
28,74,13.111
26,77,13.744
19,81,14.719
15,83,15.539
11,86,16.106
8,89,16.716
3,92,17.737
1,94,18.014
103,0,0
93,6,1.433
89,9,2.128
76,15,3.653
74,18,4.145
69,21,4.793
68,24,5.08
67,25,5.232
64,27,5.75
59,30,6.29
56,33,6.776
53,36,7.148
49,39,7.937
44,42,8.78
41,43,9.137
37,45,9.703
32,48,10.163
27,51,11.025
25,52,11.408
21,54,12.003
19,55,12.371
17,57,12.685
14,60,13.395
7,63,14.482
3,66,15.433
1,67,15.692
1,0,0
2,5,0.188
6,9,1.002
11,12,1.894
16,15,2.769
21,18,3.671
26,21,4.463
32,27,5.588
37,30,5.974
42,33,6.624
43,34,6.852
45,36,7.114
48,39,7.604
52,42,8.2
53,45,8.607
56,48,8.891
60,51,9.481
63,54,9.913
65,57,10.217
69,60,10.807
72,63,11.31
77,66,12.114
81,69,12.612
83,70,12.953
85,72,13.19
89,74,13.63
97,80,14.678
102,83,15.506
104,86,15.992
108,89,16.812
112,92,17.714
119,97,18.234
119,0,0
113,2,0.287
110,5,0.881
106,8,1.697
99,14,3.045
95,17,3.706
80,32,5.549
79,35,5.806
75,38,6.231
73,41,6.627
70,44,7.034
67,47,7.692
66,50,7.911
61,53,8.373
59,56,8.751
57,59,8.985
56,62,9.317
53,65,9.612
50,68,10.316
45,71,11.085
41,74,11.65
36,76,12.315
33,79,12.613
29,82,13.157
26,87,13.934
25,88,14.057
19,93,14.892
5,103,17.48
3,106,17.915
1,109,18.215
1,0,0
2,2,0.216
6,5,0.921
8,8,1.46
10,11,1.751
13,14,2.292
16,17,2.776
20,20,3.428
21,21,3.629
25,23,4.168
27,26,4.698
28,28,4.953
29,29,5.13
31,31,5.45
31,32,5.452
34,35,5.776
36,38,5.924
39,41,6.347
43,44,6.881
46,47,7.297
49,50,7.82
52,52,8.333
55,55,8.879
57,58,9.324
60,61,9.705
63,64,10.038
65,67,10.351
68,70,10.728
68,71,10.894
69,73,10.99
71,76,11.394
74,79,11.901
77,82,12.387
81,85,12.844
83,88,13.093
88,91,13.703
91,94,14.23
94,97,14.586
99,100,15.345
104,103,16.053
104,105,16.243
110,109,17.655
116,112,18.645
119,114,18.992
119,0,0
113,2,0.269
106,8,1.756
104,11,2.247
100,14,2.88
96,17,3.548
92,20,4.049
88,23,4.619
84,26,5.05
81,30,5.489
79,32,5.856
75,35,6.34
72,38,6.877
69,41,7.357
67,42,7.716
62,50,8.428
59,53,8.81
56,56,9.246
53,60,9.805
49,61,10.313
46,64,10.902
42,67,11.465
41,68,11.628
37,70,12.188
33,73,12.487
31,76,12.719
29,79,13.117
27,82,13.513
25,85,13.92
21,88,14.508
19,90,14.902
18,91,15.062
15,94,15.7
9,100,16.649
4,106,17.751
2,108,18.066
1,110,18.227
1,0,0
2,2,0.205
2,3,0.344
4,6,0.72
8,9,1.547
17,18,3.064
20,21,3.594
21,22,3.728
21,24,3.76
25,27,4.301
26,29,4.703
27,30,4.793
28,33,4.99
30,36,5.381
31,38,5.581
33,39,5.863
38,42,6.354
43,45,7.121
46,47,7.61
51,50,8.345
53,52,8.891
55,53,9.119
57,56,9.484
59,59,9.744
62,62,10.166
65,65,10.489
68,69,11.05
69,71,11.197
72,74,11.718
75,77,12.166
78,80,12.656
82,83,13.102
83,85,13.271
85,86,13.53
88,89,13.873
91,92,14.331
93,95,14.662
98,98,15.2
103,101,15.964
105,104,16.38
108,107,17.211
112,110,18.07
119,113,18.569
119,0,0
110,3,0.479
107,6,1.3
104,9,2.043
100,12,2.709
95,15,3.504
90,18,4.147
84,21,4.86
81,23,5.252
80,24,5.425
75,27,6.098
72,30,6.582
68,34,7.387
66,36,7.662
61,39,8.147
59,42,8.524
56,44,8.919
54,47,9.248
52,50,9.666
48,53,10.424
45,56,10.925
40,59,11.628
34,62,12.228
31,65,12.523
29,68,12.859
27,71,13.282
25,73,13.682
24,74,13.95
19,77,14.656
14,80,15.649
9,83,16.421
6,86,16.938
2,90,17.815
1,91,17.942
22,0,0
27,3,0.967
31,6,1.677
34,9,2.038
38,12,2.392
42,15,3.043
43,16,3.126
44,17,3.266
44,18,3.268
47,21,3.725
51,24,4.423
54,27,5.064
55,28,5.132
56,30,5.384
61,33,6.041
63,36,6.278
67,39,6.875
69,41,7.124
69,0,0
65,3,0.554
61,6,0.963
59,9,1.342
56,11,1.895
54,14,2.165
53,16,2.424
51,17,2.694
48,20,3.213
45,23,3.647
41,26,4.265
37,29,4.802
33,32,5.134
31,35,5.399
28,38,5.902
25,41,6.559
20,47,7.379
20,0,0
22,3,0.392
26,6,0.997
28,9,1.461
30,12,1.756
32,15,2.056
35,18,2.394
54,36,5.116
56,39,5.375
57,42,5.604
61,45,6.134
63,48,6.391
65,51,6.661
68,53,7.163
69,54,7.2
69,0,0
65,2,0.554
61,5,0.954
61,8,1.153
57,11,1.611
55,14,1.95
52,17,2.549
49,20,3.025
45,23,3.679
41,27,4.245
37,29,4.819
33,32,5.19
30,35,5.678
27,38,6.178
26,41,6.572
21,44,7.257
20,45,7.416
20,0,0
21,4,0.128
25,6,0.819
26,9,1.09
28,12,1.377
30,15,1.757
31,18,1.953
34,21,2.298
38,24,2.696
43,27,3.38
45,30,3.7
48,33,4.175
50,36,4.582
53,38,5.186
54,39,5.277
57,42,5.726
59,45,6.015
62,48,6.334
64,51,6.531
67,53,7.015
69,56,7.307
69,0,0
68,3,0.129
65,6,0.734
61,9,1.071
60,12,1.3
58,15,1.573
56,18,1.925
54,21,2.2
50,24,2.989
47,27,3.447
43,30,4.03
41,32,4.317
40,33,4.54
36,36,5.021
31,39,5.484
29,42,5.824
28,45,6.031
26,48,6.531
21,51,7.305
20,53,7.452
20,0,0
21,2,0.135
21,3,0.263
25,6,0.74
26,9,1.109
28,12,1.403
29,15,1.665
31,18,1.998
34,21,2.329
38,24,2.686
42,27,3.312
43,28,3.416
46,30,3.872
49,33,4.409
52,36,4.885
53,37,5.215
55,39,5.445
57,42,5.802
60,45,6.267
64,48,6.593
67,51,7.021
69,54,7.373
69,0,0
68,2,0.102
68,4,0.108
68,5,0.114
64,7,0.691
62,10,0.974
58,13,1.511
55,16,1.919
54,19,2.15
51,22,2.66
47,25,3.372
45,28,3.658
41,32,4.208
38,34,4.702
33,37,5.186
31,40,5.493
29,43,5.805
26,49,6.596
21,52,7.286
20,53,7.439
20,0,0
21,1,0.135
25,3,0.68
27,6,1.101
29,9,1.619
31,12,1.953
34,15,2.308
40,18,2.91
43,20,3.383
45,21,3.645
49,24,4.31
52,27,4.769
54,29,5.158
55,30,5.367
59,33,5.994
62,36,6.384
64,39,6.582
67,42,7.025
68,44,7.335
69,45,7.416
69,0,0
67,2,0.327
64,5,0.72
61,8,1.096
59,11,1.4
56,14,1.783
55,17,2.02
52,20,2.57
49,22,3.054
48,23,3.285
44,26,3.933
41,28,4.275
40,29,4.514
35,32,5.03
31,35,5.495
29,38,5.867
27,41,6.186
25,43,6.608
24,44,6.809
19,47,7.562
14,49,8.444
8,52,9.432
5,55,10.112
2,58,10.734
1,59,10.913
1,0,0
2,1,0.108
5,7,0.787
8,10,1.433
12,13,1.925
14,16,2.369
19,19,3.202
21,21,3.561
21,22,3.629
25,25,4.211
26,26,4.509
27,28,4.648
28,31,4.922
31,34,5.369
34,37,5.741
38,40,6.18
44,43,7.008
47,46,7.45
52,49,8.186
54,50,8.598
56,52,8.89
60,55,9.532
64,58,9.927
69,61,10.733
70,64,11.136
75,67,11.795
79,70,12.316
80,72,12.527
83,75,12.947
83,76,12.993
87,78,13.472
91,81,14.057
99,86,15.095
101,87,15.322
105,90,16.041
111,93,17.573
119,97,18.171
119,0,0
105,6,1.801
98,12,3.056
94,15,3.607
89,18,4.24
83,21,4.997
81,23,5.271
80,24,5.457
75,27,6.073
72,30,6.573
70,33,6.891
66,36,7.746
61,39,8.305
61,42,8.317
60,44,8.443
59,45,8.545
57,48,8.828
55,51,9.285
52,52,9.752
51,54,10.086
45,57,10.965
41,60,11.527
37,63,12.113
31,66,12.604
29,69,13.048
25,72,13.802
19,75,14.779
7,81,16.886
1,85,17.888
1,0,0
2,3,0.188
7,6,1.167
14,10,2.35
17,12,2.951
21,16,3.591
25,18,4.2
27,20,4.556
31,24,5.416
37,27,5.963
42,30,6.683
43,31,6.792
47,33,7.315
51,36,8.093
54,37,8.586
61,45,9.586
61,48,9.603
62,51,9.683
67,54,10.29
69,56,10.682
70,57,11.057
74,59,11.519
74,60,11.604
79,63,12.258
82,66,12.753
83,67,12.863
89,69,13.662
98,75,14.873
101,77,15.378
101,78,15.61
104,79,16.067
3,0,0
10,6,1.432
21,12,3.257
24,15,3.7
26,17,4.194
34,24,5.394
38,27,5.75
40,30,6.02
43,32,6.481
44,33,6.594
46,36,6.959
49,39,7.472
53,42,8.129
56,45,8.552
59,48,9.065
76,62,11.632
83,69,12.545
87,71,13.083
93,74,13.87
94,77,14.124
99,80,14.801
105,85,15.803
109,89,16.965
116,92,18.154
119,94,18.49
119,0,0
110,3,0.563
108,6,1.096
105,9,1.772
101,12,2.578
96,15,3.371
93,18,3.733
90,21,4.182
86,24,4.677
84,27,4.932
81,29,5.318
80,30,5.477
77,33,5.932
74,36,6.417
71,39,6.861
67,42,7.524
64,45,7.951
62,48,8.241
58,50,8.715
56,53,9.097
54,56,9.362
51,59,9.959
47,62,10.64
44,65,11.136
39,68,11.749
34,71,12.293
31,74,12.633
27,80,13.468
26,81,13.738
23,83,14.107
19,86,14.734
14,89,15.553
12,92,16.024
5,98,17.273
1,102,17.809
1,0,0
2,3,0.327
5,6,0.888
8,9,1.5
9,12,1.693
13,15,2.29
14,18,2.559
17,21,3.136
21,23,3.746
21,24,3.841
27,27,4.722
28,30,5.081
31,33,5.571
31,34,5.573
33,36,5.861
37,39,6.22
43,43,7.028
45,45,7.315
48,48,7.742
51,51,8.324
54,52,8.847
56,53,9.158
58,56,9.464
60,59,9.769
63,62,10.09
65,65,10.37
68,68,10.775
68,70,10.949
69,71,11.077
72,74,11.612
75,77,12.128
80,80,12.75
83,83,13.186
87,86,13.676
91,89,14.274
94,92,14.63
98,95,15.147
103,98,16.03
104,99,16.305
108,101,17.138
113,104,18.171
119,107,18.549
119,0,0
111,3,0.673
108,6,1.258
104,9,2.272
100,12,2.904
93,18,3.85
89,21,4.539
85,24,4.944
81,27,5.45
78,30,5.842
75,33,6.297
72,36,6.781
68,39,7.507
67,40,7.653
65,42,7.987
61,44,8.354
59,47,8.704
58,50,8.889
56,53,9.108
52,58,9.737
50,59,10.193
46,62,10.885
41,66,11.515
38,68,11.997
34,71,12.372
31,74,12.64
30,77,12.86
27,80,13.406
26,83,13.743
21,86,14.432
19,88,14.805
13,92,15.934
7,98,17.009
1,103,17.937
1,0,0
2,3,0.191
11,12,1.838
11,14,1.862
12,15,1.981
14,17,2.372
14,18,2.372
20,24,3.38
21,25,3.536
25,29,4.134
27,31,4.515
27,32,4.646
28,35,4.954
31,38,5.373
33,41,5.672
35,44,5.838
38,47,6.209
42,50,6.782
43,51,6.899
45,53,7.192
48,56,7.687
54,60,8.693
56,62,8.962
58,65,9.33
59,68,9.513
63,71,9.981
65,74,10.231
69,77,10.878
71,80,11.281
78,86,12.385
82,89,12.876
83,91,13.017
85,92,13.249
86,93,13.415
88,95,13.613
90,98,14.029
98,104,14.953
99,107,15.195
103,110,15.715
105,112,16.125
118,120,18.391
119,122,18.558
119,0,0
113,3,0.344
107,6,1.525
104,9,2.316
100,12,2.986
94,15,3.882
86,21,4.871
81,24,5.495
77,27,5.995
74,30,6.519
71,33,7.042
67,36,7.76
61,39,8.4
59,42,8.775
56,44,9.158
54,47,9.522
53,49,9.854
51,50,10.156
45,54,11.17
41,56,11.676
33,59,12.541
30,62,13.028
26,65,13.782
26,67,13.944
19,70,14.926
10,77,16.547
6,80,17.245
1,83,18.092
1,0,0
3,2,0.206
7,5,1.035
12,8,1.887
16,11,2.594
21,14,3.464
25,17,4.152
27,18,4.424
29,20,4.933
33,23,5.56
37,26,5.995
43,30,6.788
49,32,7.631
54,35,8.563
59,38,9.31
61,40,9.533
62,42,9.649
64,44,9.935
69,47,10.647
71,50,11.081
79,56,12.246
84,59,13.003
90,62,13.764
94,65,14.31
100,68,15.19
101,69,15.502
104,71,15.976
1,0,0
4,2,0.32
5,3,0.646
7,4,1.042
10,5,1.55
27,14,4.539
28,16,4.798
29,17,4.911
31,19,5.318
38,22,5.915
43,24,6.661
49,28,7.537
53,31,8.289
53,32,8.422
56,34,8.762
61,37,9.429
64,40,9.738
67,43,10.2
69,44,10.561
69,46,10.741
74,49,11.443
75,50,11.653
79,53,12.19
81,54,12.529
83,55,12.753
87,57,13.259
93,60,14.144
98,63,14.706
104,69,15.843
109,72,16.969
114,75,17.905
118,77,18.24
119,78,18.391
119,0,0
110,3,0.654
110,4,0.656
106,6,1.611
104,8,2.155
103,9,2.427
96,12,3.5
91,15,4.018
87,18,4.654
82,21,5.237
81,22,5.426
78,24,5.788
75,27,6.22
72,30,6.702
70,33,7.102
67,36,7.692
64,39,8.228
60,42,8.582
57,45,8.997
55,48,9.388
51,51,10.201
47,54,10.823
43,57,11.362
41,58,11.646
38,60,12.144
33,63,12.621
29,65,13.234
26,68,13.888
26,69,14.028
24,71,14.334
19,75,15.053
11,80,16.539
7,83,17.13
1,87,18.168
1,0,0
2,1,0.125
2,2,0.206
6,6,1.078
8,9,1.518
10,11,1.767
16,15,2.784
33,30,5.752
37,33,6.086
43,37,6.907
45,39,7.235
49,42,7.804
53,45,8.695
56,48,8.992
59,51,9.446
62,54,9.849
65,57,10.271
69,60,10.911
72,63,11.447
75,65,11.891
77,68,12.259
81,71,12.79
83,73,13.016
85,74,13.29
89,77,13.726
92,80,14.333
98,83,14.967
103,86,15.729
104,89,16.107
108,92,16.978
112,95,17.8
119,100,18.314
119,0,0
113,2,0.3
108,5,1.234
106,8,1.744
103,11,2.441
98,14,3.187
94,17,3.798
91,20,4.143
89,23,4.482
86,26,4.866
83,29,5.244
80,32,5.666
76,35,6.263
74,38,6.524
71,41,7.036
67,44,7.684
65,47,8.085
64,50,8.344
62,52,8.535
58,55,9.038
55,58,9.44
54,61,9.676
53,62,9.962
49,64,10.485
45,67,11.151
43,70,11.52
41,71,11.762
38,73,12.262
33,76,12.75
29,79,13.292
28,82,13.434
26,85,13.896
26,87,14.079
25,88,14.21
20,91,14.931
19,92,15.043
4,106,17.754
2,109,18.193
1,112,18.519
1,0,0
3,2,0.173
8,6,1.362
11,9,1.728
15,12,2.474
20,15,3.285
21,17,3.52
25,21,4.074
27,24,4.526
28,27,4.878
31,30,5.322
34,33,5.673
40,36,6.222
43,39,6.723
47,42,7.397
51,45,8.027
53,47,8.497
57,50,9.023
60,53,9.361
62,56,9.668
65,59,9.972
68,62,10.523
68,63,10.586
71,65,11.038
78,71,12.171
81,74,12.556
83,76,12.814
84,77,12.953
88,80,13.411
93,83,14.138
102,89,15.364
104,93,15.861
112,98,17.494
117,101,18.271
119,102,18.48
119,0,0
112,1,0.235
109,3,0.937
106,6,1.644
104,8,2.087
103,9,2.35
98,12,3.094
93,15,3.683
90,18,4.14
86,21,4.648
83,24,5.093
81,25,5.27
79,27,5.652
76,30,6.066
74,33,6.393
71,36,6.838
67,39,7.51
64,41,7.925
59,47,8.529
57,50,8.856
55,53,9.236
53,57,9.709
49,59,10.327
45,62,10.924
41,64,11.49
38,65,11.931
34,68,12.336
31,71,12.677
29,74,12.968
25,80,13.832
21,83,14.544
19,84,14.731
16,86,15.304
7,92,16.853
4,95,17.531
1,97,17.957
1,0,0
2,1,0.249
2,3,0.389
10,9,1.925
13,12,2.384
20,18,3.614
21,20,3.796
21,21,3.85
25,24,4.387
26,26,4.727
28,30,5.121
31,33,5.618
35,36,6.082
40,38,6.645
44,41,7.174
47,44,7.639
52,47,8.403
56,50,9.111
58,53,9.43
60,56,9.716
63,59,10.067
68,64,10.899
68,65,10.905
72,68,11.553
76,71,12.103
79,74,12.507
83,77,13.148
90,80,14.004
94,83,14.566
100,86,15.433
104,89,16.085
105,91,16.259
107,92,16.943
113,95,18.113
117,98,18.672
117,99,18.755
119,100,18.945
119,0,0
113,3,0.287
113,4,0.419
108,6,1.26
104,9,2.31
100,12,2.936
94,15,3.83
90,18,4.338
86,21,4.911
81,24,5.572
76,27,6.249
74,30,6.62
70,33,7.1
67,35,7.756
65,36,8.06
61,39,8.45
59,42,8.834
54,48,9.537
52,49,9.874
50,51,10.308
45,54,11.136
41,56,11.669
33,60,12.556
29,62,13.251
26,65,13.863
25,67,13.974
22,68,14.416
19,71,14.943
1,81,18.103
104,0,0
101,3,0.615
101,5,0.826
98,7,1.373
94,9,1.882
88,12,2.66
80,15,3.752
75,18,4.491
70,21,5.116
61,28,6.558
61,30,6.568
61,33,6.571
59,36,6.764
56,39,7.277
53,43,7.837
50,45,8.311
46,48,8.982
41,51,9.766
34,54,10.462
28,57,11.242
25,60,11.995
19,63,12.889
14,66,13.748
2,72,16.031
1,74,16.147
17,0,0
12,3,0.875
2,10,2.729
1,11,2.851
104,0,0
103,4,0.223
101,6,0.64
98,9,1.047
94,12,1.545
91,15,1.925
90,18,2.134
87,21,2.49
84,24,2.893
82,27,3.186
79,30,3.652
77,33,3.848
75,36,4.148
72,38,4.597
71,42,4.84
69,45,5.174
67,48,5.595
64,51,6.212
61,53,6.423
59,56,6.712
56,59,7.072
55,62,7.359
55,65,7.392
53,68,7.652
52,69,7.868
50,71,8.252
48,74,8.651
44,77,9.235
41,80,9.66
36,83,10.31
33,86,10.561
31,89,10.874
29,92,11.195
27,95,11.574
26,97,11.972
19,103,12.951
9,110,14.737
4,119,15.82
2,120,16.069
104,0,0
103,3,0.248
100,5,0.71
98,8,1.054
94,11,1.607
91,14,1.97
88,17,2.406
87,20,2.482
84,23,2.885
80,26,3.408
78,29,3.692
75,32,4.161
72,35,4.605
70,38,4.898
69,41,5.188
67,43,5.557
67,44,5.684
64,47,6.175
60,50,6.525
57,53,6.932
55,56,7.228
55,59,7.327
53,62,7.635
53,63,7.791
51,65,8.113
47,68,8.771
43,71,9.389
41,73,9.577
39,74,9.883
34,77,10.415
30,80,10.894
27,83,11.407
26,85,11.84
19,91,12.812
17,95,13.203
13,101,13.972
9,104,14.626
7,107,14.948
4,110,15.557
2,114,16.01
1,116,16.134
1,0,0
2,9,0.115
13,20,2.225
21,25,3.531
25,28,4.12
27,31,4.631
29,34,5.025
33,37,5.617
35,40,5.83
39,43,6.29
43,46,6.847
46,49,7.307
48,52,7.637
51,55,8.143
53,58,8.642
56,61,8.914
57,64,9.217
59,67,9.519
62,70,9.81
65,73,10.211
68,76,10.611
68,79,10.775
71,82,11.221
74,85,11.693
76,88,12.074
80,91,12.608
83,93,12.999
86,94,13.344
90,97,13.875
92,100,14.224
97,103,14.799
101,106,15.412
104,109,15.999
109,112,17.209
115,115,18.278
119,118,18.548
119,0,0
110,3,0.583
107,6,1.387
104,9,2.135
101,11,2.645
98,14,3.147
93,17,3.746
90,20,4.227
88,23,4.49
69,41,7.141
68,44,7.491
64,47,7.937
61,50,8.208
60,53,8.478
58,56,8.812
56,59,9.16
54,62,9.396
52,65,9.863
48,68,10.452
45,71,10.926
42,74,11.436
37,77,12.028
34,80,12.329
31,83,12.628
29,86,12.993
27,89,13.519
26,91,13.755
19,96,14.739
2,115,17.92
1,117,18.079
1,0,0
2,1,0.198
8,11,1.425
12,14,2.033
14,17,2.467
19,20,3.314
21,23,3.699
27,27,4.574
28,29,4.891
30,32,5.274
33,35,5.7
37,38,6.024
41,41,6.579
43,43,6.869
45,44,7.099
47,47,7.467
50,50,8.017
54,53,8.698
56,56,8.953
56,59,9.1
59,62,9.466
61,65,9.743
63,68,9.984
65,71,10.284
68,74,10.743
73,80,11.577
75,83,11.935
78,86,12.389
82,89,12.896
83,90,13.042
86,92,13.449
90,95,13.906
91,98,14.147
93,101,14.387
95,103,14.676
100,106,15.368
103,109,15.821
104,113,16.092
104,0,0
102,3,0.521
99,6,0.968
96,9,1.429
92,12,1.85
90,15,2.251
86,18,2.735
81,22,3.364
79,24,3.739
75,27,4.226
72,30,4.694
70,33,5.071
68,36,5.485
68,37,5.485
68,38,5.622
67,39,5.688
64,42,6.057
64,45,6.322
62,48,6.512
59,51,6.852
57,54,7.112
56,57,7.403
54,60,7.612
52,63,8.068
50,66,8.419
47,69,8.872
45,72,9.191
45,73,9.233
43,75,9.476
42,76,9.627
41,77,9.755
41,78,9.834
36,80,10.42
34,83,10.615
31,86,10.893
29,89,11.25
27,92,11.691
25,94,12.043
20,99,12.874
20,0,0
21,1,0.126
22,3,0.357
25,6,0.718
27,9,1.185
30,12,1.724
33,15,2.197
36,18,2.465
41,21,3.037
43,23,3.398
45,24,3.646
48,27,4.131
52,30,4.822
53,32,5.172
54,33,5.212
56,36,5.592
60,39,6.033
61,42,6.224
63,45,6.449
64,48,6.593
66,51,6.848
69,54,7.378
70,57,7.685
73,63,8.061
75,66,8.371
76,69,8.651
78,72,8.908
80,75,9.108
82,78,9.408
83,79,9.515
86,81,9.854
89,84,10.268
91,87,10.641
96,89,11.183
100,92,11.816
104,95,12.495
104,96,12.611
106,98,13.1
113,104,14.476
119,107,14.885
119,0,0
113,1,0.283
108,4,1.189
105,7,2.003
102,10,2.629
98,13,3.289
94,16,3.795
90,19,4.32
86,22,4.835
81,26,5.48
78,28,5.931
75,31,6.441
71,34,6.909
69,37,7.335
67,39,7.714
66,40,7.915
61,43,8.399
59,46,8.785
56,49,9.34
54,52,9.596
50,55,10.341
46,58,10.922
43,61,11.483
41,62,11.686
38,64,12.194
32,67,12.703
27,70,13.507
24,73,14.258
19,75,14.957
19,76,14.986
1,86,18.116
1,0,0
2,2,0.207
21,15,3.6
26,20,4.557
40,30,6.244
43,31,6.693
45,33,6.977
51,36,7.907
54,39,8.498
59,42,9.208
63,45,9.715
69,49,10.584
70,51,10.899
74,54,11.468
79,57,12.165
83,59,12.77
99,66,14.905
104,68,15.718
104,0,0
103,3,0.307
98,6,1.026
91,9,1.918
86,12,2.555
81,14,3.218
79,15,3.556
74,17,4.264
74,18,4.302
74,19,4.304
71,23,4.716
61,26,6.077
61,28,6.238
61,29,6.245
61,32,6.259
60,33,6.369
56,35,6.888
53,38,7.302
53,39,7.524
49,41,8.069
45,44,8.757
41,47,9.32
34,50,10.153
30,53,10.696
26,56,11.546
19,60,12.549
2,69,15.713
1,70,15.876
17,0,0
23,3,0.92
27,6,1.626
29,9,2.09
31,12,2.433
34,15,2.76
37,18,2.998
41,21,3.529
43,22,3.817
44,24,3.964
47,27,4.413
49,29,4.778
52,32,5.222
53,35,5.581
56,38,5.942
59,41,6.338
61,44,6.677
64,47,6.928
67,50,7.44
68,51,7.6
1,0,0
5,6,0.581
8,9,1.191
11,12,1.678
14,15,2.19
16,17,2.51
16,18,2.512
20,21,3.193
21,22,3.364
24,24,3.805
27,27,4.464
29,30,4.908
31,33,5.199
36,36,5.66
37,39,5.81
42,43,6.539
44,45,6.828
47,48,7.218
