"STOP_SEQUENCE","CUM_TIME","CUM_DIST"
21,0,0
23,2,0.33
24,0,0
26,2,0.361
27,4,0.529
28,5,0.815
30,8,1.176
31,11,1.423
33,14,1.726
35,17,1.943
40,20,2.408
43,0,0
47,3,0.534
50,0,0
54,3,0.811
56,0,0
56,0,0
59,0,0
62,3,0.369
64,6,0.616
67,9,1.055
69,11,1.441
70,12,1.8
74,15,2.278
76,18,2.729
82,0,0
82,1,0.013
82,2,0.013
83,0,0
85,1,0.205
90,3,0.765
93,6,1.319
99,9,2.092
108,0,0
112,3,0.837
117,6,1.576
119,7,1.814
119,0,0
119,1,0.041
119,4,0.085
119,7,0.155
119,10,0.178
119,13,0.208
119,0,0
113,0,0
108,3,0.863
106,0,0
104,0,0
100,3,0.635
97,6,1.248
88,11,2.35
83,14,2.982
81,16,3.192
79,17,3.549
75,20,4.056
72,0,0
70,0,0
68,3,0.483
68,5,0.626
65,6,0.948
64,9,1.331
61,12,1.548
59,15,1.799
56,18,2.181
54,21,2.517
52,23,2.939
51,24,3.177
47,0,0
44,3,0.457
41,5,0.883
37,6,1.451
28,0,0
25,4,0.587
22,6,1.138
1,48,4.629
1,0,0
1,3,0.075
2,4,0.218
12,17,2.032
21,26,3.623
25,29,4.203
26,31,4.588
27,32,4.716
30,35,5.25
33,38,5.729
38,0,0
43,0,0
45,3,0.303
48,6,0.787
52,9,1.443
55,12,1.99
57,15,2.38
59,18,2.693
62,21,3.101
64,0,0
67,3,0.418
69,7,0.778
104,0,0
104,3,0.002
104,0,0
104,3,0.002
104,5,0.091
104,6,0.222
101,9,0.793
96,12,1.519
91,15,2.052
88,18,2.587
85,0,0
81,0,0
80,1,0.132
78,4,0.354
75,7,0.803
72,10,1.286
69,13,1.745
68,16,2.043
65,19,2.611
61,22,2.89
61,25,3.081
58,0,0
56,0,0
54,3,0.329
53,5,0.654
52,6,0.777
50,9,1.12
48,11,1.463
45,14,1.98
41,17,2.469
36,0,0
33,0,0
29,0,0
28,3,0.282
25,6,0.866
20,0,0
20,0,0
20,6,0.002
20,0,0
20,3,0.002
20,6,0.004
21,0,0
26,0,0
27,3,0.344
29,6,0.718
31,9,1.065
35,12,1.518
39,15,1.963
43,17,2.574
44,18,2.678
48,21,3.317
52,24,3.955
54,27,4.374
56,30,4.7
59,33,5.054
60,36,5.208
62,39,5.448
64,42,5.652
65,0,0
68,3,0.419
68,0,0
69,2,0.117
70,0,0
72,0,0
75,3,0.494
79,0,0
82,0,0
83,1,0.107
90,6,0.936
104,0,0
104,0,0
104,3,0
104,6,0
104,9,0.002
104,12,0.114
98,15,1.041
94,0,0
88,0,0
82,3,0.707
81,0,0
78,0,0
74,0,0
71,3,0.463
69,6,0.89
67,0,0
61,0,0
60,3,0.264
57,0,0
56,0,0
55,3,0.126
53,6,0.594
44,12,1.898
41,14,2.338
39,15,2.642
35,17,3.104
28,23,4.019
26,0,0
26,1,0.101
19,6,1.08
9,12,2.9
5,0,0
2,3,0.511
1,4,0.697
1,0,0
2,5,0.182
11,15,1.826
14,18,2.378
17,21,2.894
21,24,3.596
27,27,4.572
33,33,5.695
38,36,6.181
61,54,8.929
61,0,0
61,3,0.006
61,6,0.022
65,0,0
68,3,0.457
71,0,0
76,0,0
81,0,0
83,0,0
2,0,0
21,14,3.406
27,0,0
28,2,0.359
31,0,0
33,3,0.286
36,0,0
41,3,0.589
43,0,0
45,0,0
48,3,0.492
52,5,1.069
53,8,1.479
55,11,1.74
59,0,0
63,3,0.462
65,0,0
68,3,0.427
64,718,1.099
68,0,0
68,6,0.003
68,9,0.005
68,12,0.007
68,15,0.011
68,18,0.015
67,20,0.153
67,21,0.261
61,24,0.829
61,0,0
61,1,0.013
58,0,0
54,0,0
52,0,0
50,1,0.437
26,0,0
23,0,0
19,3,0.605
10,6,2.161
4,0,0
2,3,0.455
1,0,0
1,409,0.002
21,0,3.353
25,4,3.939
27,7,4.338
28,9,4.686
30,12,5.001
33,15,5.475
38,18,5.913
41,21,6.459
43,0,0
45,0,0
48,3,0.512
52,0,0
53,0,0
55,0,0
56,3,0.285
59,6,0.649
60,0,0
63,0,0
66,3,0.345
68,0,0
69,0,0
69,1,0.192
71,4,0.472
73,7,0.787
76,10,1.351
80,13,1.814
83,16,2.291
87,19,2.783
90,22,3.164
93,25,3.583
104,0,0
117,0,0
119,2,0.258
119,0,0
119,2,0.006
119,6,0.01
119,8,0.027
119,9,0.11
112,11,0.517
109,14,1.158
106,17,1.908
101,20,2.813
97,0,0
93,3,0.479
89,0,0
84,3,0.549
82,0,0
81,0,0
80,1,0.234
78,0,0
74,0,0
71,0,0
69,3,0.363
67,0,0
63,0,0
64,3,0.227
62,6,0.371
61,9,0.512
59,12,0.776
56,15,1.098
55,18,1.428
53,21,1.663
52,0,0
51,0,0
44,0,0
42,0,0
41,1,0.126
38,3,0.552
33,6,1.073
30,9,1.474
28,12,1.844
26,15,2.326
19,22,3.453
16,0,0
14,3,0.363
1,0,0
1,3,0.002
1,0,0
1,3,0
1,0,0
1,862,0.015
1,865,0.031
119,0,12.702
110,2,13.293
106,5,14.348
103,8,15.018
100,11,15.581
94,14,16.386
90,17,16.963
83,0,0
81,0,0
78,2,0.394
75,5,0.903
71,8,1.435
69,11,1.867
67,13,2.239
66,14,2.448
64,17,2.914
59,0,0
56,2,0.417
54,0,0
52,2,0.392
51,3,0.672
46,6,1.46
41,9,2.278
35,12,2.905
31,15,3.349
27,18,4.051
25,19,4.455
22,0,0
19,3,0.528
14,6,1.414
6,9,2.84
1,12,3.654
1,15,3.753
1,0,0
1,5,0.002
2,0,0
7,4,1.104
14,7,2.25
18,10,3.061
22,13,3.625
26,16,4.295
29,19,4.899
31,22,5.245
36,25,5.711
39,0,0
43,0,0
45,2,0.295
48,5,0.811
51,8,1.309
53,11,1.728
55,14,1.997
57,17,2.402
59,20,2.742
62,0,0
65,3,0.381
68,0,0
69,1,0.159
70,3,0.518
72,6,0.768
75,9,1.308
77,12,1.619
80,15,1.981
83,0,0
83,0,0
88,0,0
90,3,0.352
93,6,0.759
93,8,0.78
101,14,1.809
108,0,0
112,3,0.814
118,8,1.47
119,9,1.624
119,0,0
119,9,0.187
110,12,0.73
107,15,1.504
105,18,2.098
98,24,3.262
94,27,3.813
90,30,4.272
87,33,4.673
85,36,4.957
81,0,0
79,0,0
75,3,0.499
71,6,1.133
69,9,1.494
67,12,1.892
64,15,2.439
62,18,2.631
59,21,2.98
57,0,0
55,3,0.322
53,0,0
50,3,0.521
47,6,1.027
45,9,1.28
41,12,1.953
35,15,2.589
32,18,2.885
28,21,3.528
26,24,4.012
26,0,0
25,2,0.134
20,5,0.848
20,8,0.855
20,11,0.857
21,15,0.979
22,16,1.24
27,20,1.95
29,0,0
31,0,0
35,3,0.432
38,6,0.838
43,10,1.467
45,12,1.767
47,15,2.1
52,18,2.821
54,21,3.404
56,24,3.603
59,27,4.096
61,0,0
63,0,0
65,3,0.246
68,6,0.774
69,7,0.856
71,9,1.296
74,12,1.714
76,15,2.153
80,18,2.681
83,20,3.067
85,0,0
90,3,0.634
98,9,1.639
103,12,2.422
104,15,2.715
76,53,6.531
73,56,7.098
70,59,7.454
69,62,7.728
68,65,7.945
67,0,0
64,0,0
61,3,0.266
61,6,0.418
58,9,0.752
56,12,1.118
54,15,1.404
53,16,1.729
51,18,2.024
48,0,0
45,3,0.402
43,6,0.722
41,0,0
34,0,0
31,3,0.347
28,6,0.763
26,9,1.27
24,12,1.714
20,0,0
20,0,0
20,0,0
20,3,0.028
21,4,0.135
22,6,0.314
25,9,0.779
27,11,1.16
30,15,1.805
53,39,4.942
55,42,5.292
57,45,5.648
59,48,5.887
60,51,6.085
62,54,6.311
64,57,6.481
67,60,6.939
68,63,7.175
68,0,0
70,3,0.395
72,0,0
79,6,1.032
82,0,0
83,0,0
85,2,0.255
89,0,0
90,0,0
93,3,0.433
94,6,0.684
98,9,1.211
100,12,1.582
104,15,2.24
110,0,0
114,3,0.738
119,0,0
119,3,0.038
119,4,0.038
119,7,0.179
113,0,0
110,0,0
108,3,0.548
105,0,0
103,0,0
98,0,0
94,3,0.542
91,6,0.892
90,0,0
86,0,0
81,3,0.637
78,0,0
74,0,0
71,0,0
69,0,0
68,3,0.254
68,4,0.38
63,6,0.815
64,9,1.052
61,12,1.277
59,15,1.549
57,18,1.849
55,21,2.13
55,24,2.23
54,0,0
53,2,0.269
52,0,0
49,3,0.507
46,6,0.93
45,9,1.089
41,12,1.625
36,15,2.298
34,18,2.459
31,21,2.751
29,24,3.117
28,27,3.382
25,30,4.006
22,33,4.368
20,0,0
19,1,0.17
17,0,0
13,0,0
7,0,0
5,3,0.475
2,0,0
1,0,0
1,0,0
1,0,0
1,2,0.036
2,0,0
3,3,0.174
6,0,0
7,3,0.351
9,6,0.599
12,9,1.078
14,12,1.399
15,15,1.682
17,18,2.129
20,21,2.471
21,23,2.642
25,0,0
26,0,0
27,3,0.216
27,6,0.387
29,9,0.669
30,12,0.819
33,15,1.264
35,18,1.478
40,21,1.973
43,0,0
45,0,0
49,3,0.61
53,6,1.287
53,7,1.415
55,9,1.661
57,12,2.076
59,14,2.285
60,15,2.349
62,18,2.628
64,21,2.795
65,0,0
68,0,0
74,6,0.846
75,9,1.146
79,12,1.587
82,14,2.084
83,16,2.208
85,17,2.467
89,20,2.903
91,23,3.334
94,26,3.687
99,0,0
104,3,0.771
104,5,0.875
109,9,2.077
113,12,2.808
119,15,3.153
119,16,3.307
112,18,3.641
108,0,0
104,3,1.006
100,0,0
94,3,0.922
88,6,1.672
61,23,5.477
61,24,5.502
61,27,5.506
61,30,5.528
59,33,5.701
57,0,0
55,3,0.453
45,0,0
24,14,2.853
19,17,3.626
14,20,4.439
8,23,5.489
4,26,6.338
2,29,6.769
1,30,6.885
1,0,0
1,3,0.003
1,9,0.005
1,12,0.006
1,18,0.088
2,20,0.322
9,30,1.661
13,0,0
16,3,0.659
21,6,1.472
25,0,0
27,2,0.394
27,3,0.513
30,6,1.083
35,9,1.68
41,12,2.316
43,13,2.677
45,15,2.958
53,22,4.367
55,0,0
57,1076,0.418
61,1078,0.932
61,1079,0.947
21,0,5.665
25,1,6.328
30,4,7.269
35,7,7.886
41,0,0
43,2,0.318
45,3,0.533
48,6,1.068
52,9,1.714
53,10,2.055
58,15,2.688
63,18,3.312
67,21,3.797
69,0,0
72,3,0.582
75,0,0
79,2,0.478
93,0,0
98,0,0
104,3,0.887
104,0,0
104,0,0
104,3,0.002
104,6,0.004
104,8,0.091
103,12,0.503
99,15,1.075
94,18,1.716
90,21,2.202
88,23,2.575
84,0,0
81,3,0.392
78,0,0
75,3,0.45
72,6,0.932
70,9,1.217
69,12,1.468
67,16,1.867
64,18,2.398
62,21,2.601
59,0,0
57,0,0
55,3,0.351
54,6,0.53
53,9,0.786
49,12,1.481
47,15,1.829
44,18,2.317
41,20,2.651
38,21,3.051
34,24,3.483
31,0,0
28,3,0.377
26,6,1.024
24,0,0
21,3,0.468
19,6,0.767
16,12,1.275
9,18,2.545
7,21,2.789
5,24,3.256
4,0,0
3,2,0.193
1,5,0.481
2,7,0.518
21,23,3.958
27,28,4.925
28,29,5.269
30,32,5.563
32,35,5.929
35,38,6.229
40,0,0
43,0,0
44,1,0.139
48,4,0.709
50,7,1.14
53,10,1.572
53,11,1.762
54,13,1.858
56,16,2.185
58,0,0
61,0,0
63,3,0.287
65,6,0.603
68,9,0.987
70,12,1.507
73,15,1.85
77,18,2.546
82,21,3.158
83,22,3.36
86,24,3.727
90,0,0
94,3,0.464
108,0,0
113,3,1.008
117,6,1.586
119,7,1.83
119,15,1.861
119,0,0
119,2,0.007
119,5,0.019
119,7,0.025
119,8,0.14
112,11,0.555
108,14,1.304
105,17,2.066
104,20,2.315
100,0,0
94,0,0
92,3,0.253
88,6,0.88
86,8,1.095
86,9,1.158
81,12,1.734
77,15,2.246
74,18,2.723
72,0,0
69,3,0.478
61,0,0
59,3,0.197
57,6,0.482
55,9,0.847
53,12,1.324
49,15,1.854
46,0,0
20,39,3.544
20,42,3.546
20,45,3.548
20,47,3.55
20,48,3.55
20,51,3.578
24,54,4.136
26,56,4.666
28,0,0
31,0,0
34,3,0.35
39,6,0.873
43,9,1.373
47,12,2.003
51,15,2.652
53,18,3.077
55,21,3.416
57,24,3.833
59,27,4.122
63,0,0
64,0,0
67,3,0.354
68,4,0.599
69,6,0.728
71,9,1.162
75,12,1.83
77,15,2.147
81,17,2.678
83,0,0
85,1,0.256
92,7,1.263
96,10,1.717
103,13,2.721
104,16,3.125
108,19,3.983
119,43,5.266
119,46,5.272
113,0,0
108,3,0.957
107,0,0
106,2,0.329
103,6,1.003
100,8,1.48
97,11,1.912
93,14,2.332
90,16,2.799
85,19,3.493
82,0,0
81,0,0
78,1,0.352
75,4,0.827
72,7,1.328
69,10,1.815
69,0,0
67,0,0
66,1,0.167
64,4,0.68
61,7,0.898
59,0,0
57,3,0.258
56,0,0
55,3,0.146
54,0,0
52,0,0
51,1,0.23
49,4,0.641
46,7,1.096
42,0,0
38,0,0
34,0,0
31,0,0
29,0,0
26,0,0
26,0,0
23,2,0.34
19,5,0.978
16,8,1.497
14,11,1.865
11,0,0
8,0,0
5,3,0.635
2,0,0
1,1,0.22
1,3,0.223
1,9,0.225
1,10,0.227
2,16,0.421
7,27,1.531
9,30,1.784
13,36,2.404
14,39,2.649
16,42,3.007
19,45,3.511
21,49,3.822
22,51,4.11
25,54,4.382
26,0,0
27,2,0.154
27,0,0
29,3,0.261
31,0,0
34,0,0
37,3,0.249
42,0,0
43,0,0
44,1,0.141
46,4,0.504
50,7,1.158
53,0,0
55,3,0.329
56,6,0.646
59,9,1.007
61,12,1.25
63,15,1.488
65,18,1.745
68,20,2.304
69,21,2.316
70,0,0
71,2,0.218
73,0,0
75,0,0
78,3,0.495
83,7,1.125
89,0,0
90,3,0.175
93,6,0.683
3,0,0
20,0,0
26,3,1.029
27,0,0
36,0,0
41,3,0.625
45,6,1.195
49,9,1.946
53,11,2.687
54,12,2.776
58,15,3.349
62,18,3.901
67,21,4.511
69,0,0
74,4,0.789
77,6,1.371
82,0,0
92,3,1.375
104,0,0
104,3,0
104,6,0.002
103,9,0.179
99,12,0.928
95,15,1.522
84,21,2.907
79,24,3.592
75,27,4.182
72,0,0
69,3,0.527
67,0,0
64,2,0.408
61,0,0
59,0,0
56,3,0.384
55,0,0
52,0,0
46,0,0
42,3,0.616
41,0,0
38,0,0
32,3,0.519
29,0,0
25,4,0.798
19,9,1.776
1,0,0
1,0,0
1,3,0.002
1,6,0.004
1,12,0.006
2,13,0.118
13,21,2.103
18,24,3.113
21,27,3.53
27,0,0
28,1,0.253
29,0,0
32,3,0.433
36,6,0.766
43,12,1.666
45,15,1.971
48,18,2.407
52,21,3.046
53,24,3.447
55,27,3.657
56,0,0
60,0,0
63,3,0.343
65,6,0.65
68,9,1.059
68,10,1.194
72,14,1.81
75,17,2.296
78,20,2.767
81,0,0
83,2,0.272
98,0,0
103,3,0.841
106,6,1.57
109,9,2.363
114,12,3.201
117,15,3.678
118,16,3.804
119,0,0
119,3,0.004
119,6,0.012
119,9,0.021
119,12,0.035
119,15,0.038
119,16,0.147
113,18,0.428
109,0,0
102,0,0
97,3,0.759
93,6,1.258
90,9,1.667
86,12,2.218
82,15,2.669
81,16,2.81
79,18,3.177
75,21,3.675
72,24,4.156
70,0,0
68,0,0
67,1,0.139
65,3,0.417
61,6,0.843
59,9,1.19
57,12,1.508
56,15,1.791
55,18,1.933
52,0,0
48,3,0.623
45,0,0
42,3,0.427
41,4,0.567
36,6,1.227
31,9,1.678
30,12,1.947
28,15,2.189
26,19,2.814
20,24,3.719
19,0,0
17,2,0.321
14,5,0.85
12,8,1.303
8,11,1.837
8,12,1.902
5,17,2.528
1,0,0
1,3,0.148
2,0,0
2,0,0
8,6,1.171
12,9,1.811
21,0,0
25,0,0
26,3,0.383
31,0,0
36,3,0.469
40,6,0.923
75,45,4.994
81,48,5.774
83,49,6.063
89,0,0
93,3,0.656
97,0,0
101,3,0.628
104,6,1.276
108,9,2.169
113,12,3.131
119,0,0
119,0,0
119,3,0.004
119,0,0
119,0,0
119,2,0.002
119,0,0
119,0,0
111,3,0.545
108,6,1.277
105,9,1.977
104,12,2.219
100,0,0
94,0,0
91,3,0.358
88,6,0.842
84,9,1.342
82,12,1.547
81,13,1.68
59,0,0
56,3,0.383
55,0,0
54,0,0
53,1,0.282
51,3,0.552
48,0,0
47,0,0
45,1,0.235
41,0,0
38,0,0
34,3,0.383
31,6,0.692
31,8,0.735
30,9,0.938
26,0,0
25,0,0
21,3,0.578
19,5,0.866
18,6,0.999
15,9,1.575
13,12,2.015
10,15,2.587
2,0,0
1,3,0.214
1,0,0
1,9,0.002
1,0,0
1,0,0
2,0,0
2,2,0.139
4,5,0.514
7,8,1.11
8,11,1.362
10,14,1.61
13,17,2.089
14,20,2.378
16,0,0
19,3,0.533
21,0,0
25,3,0.585
27,7,0.98
28,9,1.33
30,12,1.613
33,0,0
36,0,0
41,3,0.634
43,5,0.915
44,0,0
48,3,0.585
51,6,1.052
53,9,1.58
57,0,0
59,0,0
60,3,0.176
62,6,0.369
63,9,0.499
67,12,0.93
69,14,1.323
69,15,1.378
70,18,1.706
72,21,1.949
74,24,2.226
79,0,0
83,4,0.597
86,6,0.998
89,9,1.389
90,12,1.491
94,15,2.018
104,0,0
3,0,0
18,10,2.792
27,14,4.238
28,16,4.567
28,18,4.574
32,21,5.243
38,24,5.754
45,27,6.787
49,30,7.528
53,33,8.24
53,34,8.296
56,36,8.6
60,0,0
63,0,0
68,3,0.582
69,4,0.83
72,6,1.395
76,9,2.036
83,13,3.031
89,15,3.661
93,18,4.338
97,0,0
102,3,0.695
104,6,1.28
109,9,2.341
113,12,3.169
119,0,0
119,0,0
119,2,0.208
111,5,0.591
106,7,1.717
104,10,2.304
98,13,3.201
95,16,3.705
92,19,4.112
90,0,0
85,0,0
81,2,0.516
79,3,0.873
76,6,1.19
75,9,1.386
72,12,1.863
70,15,2.155
69,18,2.416
67,21,2.793
64,24,3.382
62,0,0
59,0,0
56,3,0.369
55,6,0.622
53,9,0.974
50,12,1.532
47,15,2.071
45,18,2.344
41,21,2.937
37,0,0
33,0,0
30,3,0.417
29,6,0.68
27,9,1.057
26,12,1.406
22,15,1.867
20,18,2.227
19,19,2.422
16,23,2.913
14,0,0
12,3,0.44
6,0,0
4,0,0
2,4,0.428
1,0,0
2,0,0
2,1,0.064
4,4,0.442
8,7,1.342
21,0,0
25,0,0
27,1,0.285
28,3,0.621
31,6,1.072
34,9,1.437
38,12,1.877
42,15,2.458
43,16,2.575
45,18,2.837
48,21,3.267
50,0,0
53,4,0.677
56,0,0
59,3,0.53
63,0,0
65,0,0
67,0,0
68,3,0.3
70,6,0.769
73,9,1.113
75,12,1.48
79,15,1.968
82,19,2.464
84,0,0
88,2,0.458
89,0,0
93,3,0.665
98,6,1.209
101,9,1.7
105,12,2.475
110,15,3.775
116,18,4.774
119,0,0
119,0,0
119,3,0.049
119,5,0.056
119,0,0
119,3,0.003
119,5,0.164
112,6,0.536
106,9,1.831
105,15,2.086
100,18,2.961
97,21,3.448
94,24,3.897
90,27,4.47
86,0,0
82,0,0
81,0,0
79,0,0
75,3,0.429
73,0,0
70,0,0
68,3,0.449
65,6,0.968
61,0,0
59,0,0
56,3,0.384
55,0,0
54,3,0.077
52,6,0.606
49,9,1.037
46,12,1.557
43,15,2.032
41,16,2.285
38,18,2.663
34,21,3.115
31,0,0
27,3,0.669
25,5,1.136
22,8,1.68
20,10,1.932
20,11,1.937
20,18,1.941
20,0,0
21,3,0.195
25,6,0.828
27,8,1.177
30,12,1.777
33,15,2.247
36,18,2.497
40,21,2.954
44,24,3.52
45,0,0
48,3,0.486
52,6,1.108
54,0,0
57,0,0
95,39,5.063
99,0,0
103,0,0
104,3,0.262
104,0,0
104,3,0.002
104,4,0.078
104,6,0.197
98,12,1.192
94,15,1.761
89,18,2.468
86,21,2.768
82,24,3.263
81,0,0
77,0,0
74,3,0.535
71,0,0
69,0,0
67,0,0
64,3,0.419
61,0,0
59,0,0
57,3,0.297
55,0,0
54,3,0.188
51,0,0
48,3,0.582
45,6,1.038
41,9,1.544
36,12,2.171
21,37,4.466
22,38,4.697
26,42,5.45
30,47,6.111
32,0,0
33,0,0
37,3,0.415
41,0,0
43,2,0.32
45,0,0
48,0,0
51,0,0
54,3,0.588
56,6,0.845
57,9,1.087
59,0,0
61,0,0
63,0,0
64,0,0
69,4,0.811
70,6,1.154
71,9,1.403
75,0,0
77,3,0.428
79,6,0.639
83,0,0
86,0,0
89,0,0
93,3,0.578
102,0,0
104,0,0
108,3,0.917
109,4,1.069
114,7,2.047
119,11,2.357
119,12,2.372
119,0,0
119,0,0
119,1,0.01
119,3,0.243
110,6,0.772
110,7,0.778
108,9,1.201
98,0,0
94,3,0.546
92,0,0
89,3,0.432
81,0,0
78,0,0
74,0,0
71,3,0.457
69,6,0.754
67,9,1.145
64,12,1.567
61,15,1.847
61,18,2.018
59,21,2.291
57,0,0
56,2,0.242
55,0,0
54,3,0.144
52,6,0.488
48,9,1.143
45,13,1.74
41,0,0
38,0,0
34,3,0.383
31,6,0.733
30,0,0
29,3,0.164
26,8,0.887
23,9,1.311
19,13,1.866
17,0,0
15,677,0.407
11,680,1.075
7,683,1.62
4,686,2.317
2,692,2.753
1,695,2.863
1,698,2.94
6,0,3.75
21,0,0
25,3,0.627
27,0,0
28,1,0.327
30,4,0.657
38,10,1.442
41,13,1.884
43,16,2.172
45,19,2.488
48,22,2.916
51,25,3.472
53,0,0
56,3,0.3
60,6,0.995
64,9,1.439
104,0,0
104,0,0
104,3,0
104,6,0.003
102,9,0.4
98,12,1.031
94,15,1.584
90,18,2.005
88,21,2.387
84,24,2.849
81,0,0
78,0,0
75,3,0.427
73,5,0.818
72,6,0.911
70,9,1.219
69,12,1.436
67,15,1.868
64,18,2.391
62,21,2.594
59,24,2.967
56,0,0
54,0,0
53,1,0.27
50,3,0.736
48,6,1.081
45,9,1.514
41,12,2.089
36,14,2.742
30,17,3.33
29,0,0
28,3,0.092
26,6,0.732
22,9,1.233
19,12,1.705
16,0,0
12,3,0.714
9,6,1.226
7,9,1.525
5,12,2.013
4,15,2.191
4,18,2.308
1,0,0
1,1,0.1
9,0,0
9,0,0
12,3,0.402
14,6,0.707
15,9,0.915
20,15,1.818
21,0,0
24,3,0.37
26,6,0.785
28,9,1.292
31,12,1.737
33,15,2.035
38,18,2.526
42,21,3.161
45,24,3.554
48,0,0
52,3,0.661
55,6,1.249
56,0,0
57,0,0
61,2,0.461
63,0,0
64,0,0
119,0,0
119,1,0.135
113,3,0.462
109,6,1.084
106,9,1.913
103,0,0
99,3,0.694
96,6,1.128
93,0,0
90,0,0
88,3,0.354
83,6,0.907
81,8,1.17
78,11,1.606
75,0,0
74,0,0
73,1,0.117
71,4,0.435
70,0,0
69,0,0
67,3,0.359
64,6,0.897
62,9,1.073
59,0,0
56,0,0
55,3,0.184
54,6,0.337
53,8,0.644
52,9,0.782
49,12,1.228
47,15,1.645
45,18,1.975
41,21,2.488
36,24,3.11
33,0,0
30,3,0.454
28,0,0
26,3,0.657
22,6,1.243
19,9,1.647
17,12,2.045
14,15,2.496
11,18,3.078
10,21,3.326
7,0,0
5,3,0.468
5,6,0.579
4,9,0.655
4,11,0.691
4,14,0.734
2,19,1.135
1,20,1.254
2,0,0
4,3,0.371
7,6,1.016
8,0,0
11,3,0.468
13,6,0.689
14,9,0.892
21,19,2.127
26,24,2.928
26,26,3.062
27,27,3.316
29,0,0
31,0,0
33,3,0.291
37,6,0.668
41,9,1.18
44,12,1.611
46,15,1.924
49,18,2.48
53,21,3.035
53,22,3.256
55,24,3.46
56,0,0
58,0,0
60,3,0.252
61,6,0.395
63,9,0.646
65,12,0.908
68,16,1.473
69,18,1.701
71,21,1.967
73,0,0
75,3,0.362
78,6,0.852
82,8,1.321
83,11,1.489
89,0,0
90,3,0.118
93,6,0.559
94,9,0.81
100,13,1.711
104,15,2.326
104,0,0
104,1,0.14
101,4,0.65
98,7,1.151
94,10,1.685
93,13,1.923
89,16,2.587
84,19,3.106
81,0,0
79,0,0
76,3,0.328
74,0,0
71,3,0.459
70,6,0.666
68,9,1.149
67,10,1.326
65,12,1.617
64,0,0
62,0,0
61,3,0.114
58,6,0.546
56,0,0
55,0,0
52,3,0.634
48,0,0
45,0,0
42,3,0.435
38,6,1.078
33,9,1.528
30,12,1.965
29,0,0
28,3,0.209
26,6,0.781
22,0,0
19,0,0
11,0,0
7,3,0.693
4,6,1.468
1,9,1.842
1,0,0
1,0,0
1,0,0
2,5,0.183
3,0,0
5,0,0
8,3,0.569
10,6,0.907
12,0,0
14,0,0
18,3,0.708
21,0,0
26,0,0
28,2,0.271
31,5,0.856
33,8,1.153
38,0,0
43,3,0.734
46,6,1.178
50,9,1.849
54,0,0
56,0,0
59,3,0.434
61,6,0.691
64,9,1.057
68,12,1.647
69,13,1.775
83,0,0
85,0,0
90,3,0.66
93,0,0
97,0,0
102,0,0
105,0,0
110,0,0
119,0,0
2,0,0
5,5,0.591
48,47,7.155
52,49,7.715
53,53,8.128
55,0,0
57,0,0
59,3,0.303
60,5,0.358
61,6,0.552
64,9,0.795
65,12,1.093
68,15,1.614
69,18,1.745
72,21,2.246
75,24,2.733
79,27,3.232
81,30,3.605
83,33,3.827
86,36,4.232
104,0,0
104,1,0.163
107,0,0
112,0,0
119,0,0
119,1,0.055
119,0,0
119,0,0
119,3,0.004
119,0,0
119,3,0.008
119,6,0.014
119,0,0
88,25,4.54
83,28,5.134
80,31,5.525
76,34,6.055
75,37,6.275
72,0,0
70,0,0
67,3,0.642
64,6,1.114
62,0,0
60,0,0
57,3,0.384
55,6,0.68
53,9,1.069
50,12,1.647
47,15,2.207
45,17,2.5
41,21,3.003
38,0,0
34,3,0.387
28,0,0
26,3,0.548
25,4,0.657
23,6,0.997
19,10,1.624
15,12,2.313
12,15,2.935
6,0,0
2,4,0.842
1,6,1.038
1,9,1.043
1,12,1.047
1,15,1.05
1,21,1.052
1,0,0
2,0,0
2,1,0.089
3,4,0.261
4,7,0.482
7,13,1.215
8,16,1.365
10,19,1.653
13,22,2.054
14,28,2.355
16,31,2.687
18,0,0
21,0,0
21,1,0.081
23,4,0.383
25,6,0.588
27,10,0.978
27,12,1.181
29,15,1.451
31,18,1.827
33,0,0
36,0,0
39,3,0.405
43,6,0.973
45,9,1.255
48,13,1.739
51,15,2.285
54,18,2.758
56,21,3.04
57,24,3.309
60,27,3.633
61,0,0
63,0,0
64,3,0.147
66,6,0.383
68,9,0.834
71,15,1.275
72,18,1.432
74,21,1.714
76,24,2.102
78,27,2.446
80,0,0
83,2,0.395
83,3,0.411
86,6,0.812
89,9,1.217
90,0,0
93,0,0
94,737,0.243
98,740,0.764
102,743,1.331
3,0,11.539
8,6,12.683
21,12,14.892
27,15,15.786
31,20,16.632
34,23,16.974
39,26,17.487
43,30,18.034
45,32,18.338
48,0,0
51,3,0.565
53,0,0
54,1,0.106
56,0,0
59,3,0.484
61,0,0
64,3,0.274
68,0,0
69,1,0.142
69,3,0.319
71,6,0.605
74,0,0
76,0,0
79,3,0.376
82,6,0.868
83,7,0.977
85,9,1.222
88,12,1.587
91,15,2.101
94,18,2.431
119,0,0
119,3,0.045
119,5,0.047
119,6,0.055
119,8,0.065
119,0,0
119,3,0.012
119,0,0
112,2,0.422
108,0,0
104,0,0
101,3,0.587
98,0,0
94,0,0
90,3,0.477
86,6,1.047
83,9,1.468
81,0,0
78,0,0
75,0,0
72,3,0.484
70,6,0.779
69,9,1.055
66,12,1.636
64,15,1.892
61,18,2.124
60,21,2.402
57,0,0
56,0,0
55,3,0.127
55,0,0
52,0,0
